     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     0.000     0.000     0.019     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     0.908     0.000    47.149     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.244
     0.000     0.000     0.000     0.000     0.000     0.000     0.056     0.000     0.000     0.000
     0.000     0.250
