       1      11       1       0  192.00    7.70    1.20    1.10
       1      10       0       1  343.00    7.70    1.46    1.10
       1      11       1       1  302.00    7.70    1.20    1.10
       1      12       0       0  391.00    7.70    1.00    1.10
       1      13       0       1  378.00    7.70    1.46    1.10
       1      14       0       1  378.00    7.70    1.46    1.10
       1      16       0       0  350.00    7.70    1.00    1.10
       1       6       1       0  105.00    7.70    1.20    1.10
       1      12       1       1  350.00    7.70    2.07    1.10
       1       9       1       1  302.00    7.70    1.20    1.10
       1      14       0       0  359.00    7.70    1.00    1.10
       1      13       1       0  394.00    7.70    2.07    1.10
       1       8       1       1  392.00    7.70    2.07    1.10
       1      12       0       1  359.00    7.70    1.46    1.10
       1       9       1       0  292.00    7.70    1.20    1.10
       1      12       1       0  350.00    7.70    2.07    1.10
       1       9       1       1  317.00    7.70    2.07    1.10
       1      14       1       0  329.00    7.70    2.07    1.10
       1      13       1       0  394.00    7.70    2.07    1.10
       1      11       0       1  302.00    7.70    1.10    1.10
       1      13       0       0  343.00    7.70    1.00    1.10
       1      12       0       0  391.00    7.70    1.00    1.10
       1       6       0       0  343.00    7.70    1.00    1.10
       1      11       1       0  329.00    7.70    2.07    1.10
       1      11       1       1  329.00    7.70    2.07    1.10
       1      13       1       1  350.00    7.70    2.07    1.10
       1      13       0       0  350.00    7.70    1.00    1.10
       1      15       1       0  307.00    7.70    1.20    1.10
       1      12       1       1  350.00    7.70    2.07    1.10
       1      10       0       1  378.00    7.70    1.46    1.10
       1      11       1       1  336.00    7.70    2.07    1.10
       1      15       1       0  368.00    7.70    2.07    1.10
       1      13       1       0  368.00    7.70    2.07    1.10
       1       7       1       0  275.00    7.70    1.20    1.10
       1      13       1       1  391.00    7.70    2.07    1.10
       1       6       0       0  312.00    7.70    1.00    1.10
       1      14       1       0  343.00    7.70    2.07    1.10
       1       7       0       1  317.00    7.70    1.46    1.10
       1      12       1       1  392.00    7.70    2.07    1.10
       1      11       1       0  329.00    7.70    2.07    1.10
       1       2       1       1  184.00    7.70    1.20    1.10
       1       9       0       0  323.00    7.70    1.00    1.10
       1      14       1       0  378.00    7.70    2.07    1.10
       1       6       0       0  329.00    7.70    1.00    1.10
       1      12       0       1  312.00    7.70    1.46    1.10
       1       6       0       0  283.00    7.70    1.00    1.10
       1       9       0       0  302.00    7.70    1.00    1.10
       1      12       1       0  297.00    7.70    1.20    1.10
       1       9       0       0  329.00    7.70    1.00    1.10
       1       9       0       1  259.00    7.70    1.10    1.10
       1      11       1       1  323.00    7.70    2.07    1.10
       1      14       1       1  392.00    7.70    2.07    1.10
       2      13       1       1  343.00   31.70    1.20    1.10
       2       4       0       0  251.00   31.70    1.00    1.10
       2       7       0       0  175.00   31.70    1.00    1.10
       2       4       0       1  188.00   31.70    1.10    1.10
       2      12       1       0  251.00   31.70    1.20    1.10
       2      11       1       1  317.00   31.70    1.20    1.10
       2       8       1       0  173.00   31.70    1.20    1.10
       2       6       1       0  239.00   31.70    1.20    1.10
       2      11       0       0  259.00   31.70    1.00    1.10
       2       9       1       0  275.00   31.70    1.20    1.10
       2      12       1       0  312.00   31.70    1.20    1.10
       2       6       1       0  204.00   31.70    1.20    1.10
       2       9       0       0  343.00   31.70    1.10    1.10
       2       4       0       0  259.00   31.70    1.00    1.10
       2       9       1       1  317.00   31.70    1.20    1.10
       2       7       0       0  228.00   31.70    1.00    1.10
       2      11       0       0  235.00   31.70    1.00    1.10
       2      10       0       0  343.00   31.70    1.00    1.10
       2      11       0       0  297.00   31.70    1.00    1.10
       2       4       0       0  216.00   31.70    1.00    1.10
       2       1       0       0  192.00   31.70    1.00    1.10
       2       8       1       0  228.00   31.70    1.20    1.10
       2       4       1       0  243.00   31.70    1.20    1.10
       2       9       1       1  288.00   31.70    1.20    1.10
       2       9       0       0  247.00   31.70    1.00    1.10
       2       5       0       0  170.00   31.70    1.10    1.10
       2       8       1       1  255.00   31.70    1.20    1.10
       2      12       1       0  288.00   31.70    1.20    1.10
       2       7       1       0  288.00   31.70    1.20    1.10
       2      10       0       1  336.00   31.70    1.10    1.10
       2       6       1       0  317.00   31.70    1.20    1.10
       2      13       0       1  323.00   31.70    1.10    1.10
       2       5       1       0  136.00   31.70    1.20    1.10
       2      12       1       0  307.00   31.70    1.20    1.10
       2       7       1       0  192.00   31.70    1.20    1.10
       2       8       1       0  259.00   31.70    1.20    1.10
       2      13       0       0  350.00   31.70    1.10    1.10
       2      12       0       1  329.00   31.70    1.10    1.10
       2      10       1       1  329.00   31.70    1.20    1.10
       2       5       1       0  243.00   31.70    1.20    1.10
       2      14       1       0  279.00   31.70    1.20    1.10
       2       7       1       0  297.00   31.70    1.20    1.10
       2      11       0       0  292.00   31.70    1.10    1.10
       2       5       1       1  184.00   31.70    1.20    1.10
       2      10       1       1  312.00   31.70    1.20    1.10
       2       8       1       0  212.00   31.70    1.20    1.10
       2      12       0       0  350.00   31.70    1.00    1.10
       2      12       0       0  329.00   31.70    1.00    1.10
       2       9       1       0  329.00   31.70    1.20    1.10
       2       3       0       0  170.00   31.70    1.10    1.10
       2       6       0       0  259.00   31.70    1.00    1.10
       2      10       0       0  359.00   31.70    1.00    1.10
       2      11       1       0  336.00   31.70    1.20    1.10
       2      11       1       0  312.00   31.70    1.20    1.10
       2       3       1       1  192.00   31.70    1.20    1.10
       2      12       1       1  302.00   31.70    1.20    1.10
       2       9       1       0  267.00   31.70    1.20    1.10
       2       5       1       1  208.00   31.70    1.20    1.10
       2       5       1       0  196.00   31.70    1.20    1.10
       2       6       0       1  235.00   31.70    1.10    1.10
       2      12       1       0  302.00   31.70    1.20    1.10
       2      12       1       0  307.00   31.70    1.20    1.10
       2      12       1       0  336.00   31.70    1.20    1.10
       2       2       1       0  136.00   31.70    1.20    1.10
       2      14       0       0  368.00   31.70    1.00    1.10
       2      11       0       0  307.00   31.70    1.00    1.10
       2       6       0       0  141.00   31.70    1.10    1.10
       2      13       0       1  378.00   31.70    1.10    1.10
       2      11       0       0  378.00   31.70    1.00    1.10
       2       8       0       0  263.00   31.70    1.00    1.10
       2       2       1       1  170.00   31.70    1.20    1.10
       2      13       1       0  391.00   31.70    1.20    1.10
       2       8       1       0  175.00   31.70    1.20    1.10
       2       1       0       1  204.00   31.70    1.10    1.10
       2       3       0       0  136.00   31.70    1.00    1.10
       2       4       0       0  307.00   31.70    1.00    1.10
       2       8       0       0  247.00   31.70    1.10    1.10
       2       4       0       0  212.00   31.70    1.00    1.10
       2       0       1       1  166.00   31.70    1.20    1.10
       2      13       0       1  283.00   31.70    1.10    1.10
       2       8       0       1  179.00   31.70    1.10    1.10
       2      10       0       0  243.00   31.70    1.00    1.10
       2       6       0       0  192.00   31.70    1.00    1.10
       2      10       0       1  359.00   31.70    1.10    1.10
       3      10       1       1  288.00   14.50    1.20    1.10
       3      12       0       1  184.00   14.50    1.10    1.10
       3       8       1       1  279.00   14.50    1.20    1.10
       3       9       1       0  283.00   14.50    1.20    1.10
       3       7       0       0  224.00   14.50    1.00    1.10
       3       6       1       0  312.00   14.50    1.20    1.10
       3      12       1       0  350.00   14.50    1.20    1.10
       3       9       1       1  220.00   14.50    1.20    1.10
       3      12       0       1  329.00   14.50    1.10    1.10
       3       9       0       1  297.00   14.50    1.10    1.10
       3       3       0       0  119.00   14.50    1.00    1.10
       3      12       0       0  283.00   14.50    1.00    1.10
       3       6       1       1  220.00   14.50    1.20    1.10
       3      12       0       1  247.00   14.50    1.10    1.10
       3      13       0       1  307.00   14.50    1.10    1.10
       3      12       1       1  350.00   14.50    1.20    1.10
       3      12       0       1  288.00   14.50    1.10    1.10
       3       9       0       1  350.00   14.50    1.10    1.10
       3      12       0       0  288.00   14.50    1.00    1.10
       3      14       1       1  368.00   14.50    1.20    1.10
       3      11       0       0  271.00   14.50    1.40    1.10
       3       8       1       0  271.00   14.50    1.20    1.10
       3      13       1       0  312.00   14.50    1.20    1.10
       3       9       0       1  235.00   14.50    1.10    1.10
       3      13       1       0  288.00   14.50    1.20    1.10
       3      13       0       1  329.00   14.50    1.10    1.10
       3      12       1       0  336.00   14.50    1.20    1.10
       3      13       1       1  317.00   14.50    1.20    1.10
       3       5       0       0  161.00   14.50    1.00    1.10
       3      10       1       1  228.00   14.50    1.20    1.10
       3      10       0       0  336.00   14.50    1.00    1.10
       3      14       0       1  323.00   14.50    1.10    1.10
       3       7       1       0  196.00   14.50    1.20    1.10
       3       7       0       1  243.00   14.50    1.10    1.10
       3      12       1       1  307.00   14.50    1.20    1.10
       3       5       0       0  184.00   14.50    1.00    1.10
       3       4       1       0  188.00   14.50    1.20    1.10
       3       9       0       0  317.00   14.50    1.00    1.10
       3      12       1       0  267.00   14.50    1.20    1.10
       3      14       0       0  336.00   14.50    1.10    1.10
       3      10       0       0  368.00   14.50    1.00    1.10
       3      14       1       0  329.00   14.50    1.20    1.10
       3      12       0       0  359.00   14.50    1.00    1.10
       3      11       1       1  263.00   14.50    1.20    1.10
       3      10       1       0  200.00   14.50    1.20    1.10
       8       5       0       1  255.00   42.90    1.10    1.10
       8      12       1       0  239.00   42.90    1.20    1.10
       8       7       0       0  200.00   42.90    1.00    1.10
       8       6       1       0  196.00   42.90    2.07    1.10
       8       4       0       1  179.00   42.90    1.46    1.10
       8       8       1       0  247.00   42.90    1.20    1.10
       8       5       0       0  173.00   42.90    1.46    1.10
       8      12       0       1  323.00   42.90    1.10    1.10
       8       8       1       1  184.00   42.90    2.07    1.10
       8       5       0       0  231.00   42.90    1.10    1.10
       8      10       1       0  292.00   42.90    1.20    1.10
       8       7       0       0  259.00   42.90    1.00    1.10
       8       7       1       0  228.00   42.90    1.20    1.10
       8       1       1       0  125.00   42.90    2.07    1.10
       8      12       0       0  317.00   42.90    1.00    1.10
       8       7       0       1  302.00   42.90    1.10    1.10
       8       3       1       0  119.00   42.90    2.07    1.10
       8       4       1       1  243.00   42.90    1.20    1.10
       8       6       0       1  288.00   42.90    1.10    1.10
       8       5       0       0  216.00   42.90    1.00    1.10
       8       6       1       0  200.00   42.90    2.07    1.10
       8      12       1       0  243.00   42.90    1.20    1.10
       8       8       1       0  175.00   42.90    2.07    1.10
       8       5       0       0  125.00   42.90    1.46    1.10
       8      12       1       0  343.00   42.90    1.20    1.10
       8       7       0       1  239.00   42.90    1.10    1.10
       8      10       0       0  196.00   42.90    1.46    1.10
       8      11       1       0  288.00   42.90    1.20    1.10
       8       7       0       0  200.00   42.90    1.00    1.10
       8       6       1       1  279.00   42.90    1.20    1.10
       8      11       1       1  323.00   42.90    1.20    1.10
       8       4       0       1  188.00   42.90    1.46    1.10
       8       5       0       1  302.00   42.90    1.10    1.10
       8      11       1       0  271.00   42.90    1.20    1.10
       8       5       0       0  136.00   42.90    1.46    1.10
       8       9       0       0  283.00   42.90    1.10    1.10
       8       9       0       0  259.00   42.90    1.10    1.10
       8       7       1       1  283.00   42.90    1.20    1.10
       8      10       1       1  251.00   42.90    1.20    1.10
       8       3       1       1  204.00   42.90    2.07    1.10
       8       6       1       1  259.00   42.90    1.20    1.10
       8      11       1       0  239.00   42.90    1.20    1.10
       8       1       1       0  173.00   42.90    2.07    1.10
       8      10       0       1  288.00   42.90    1.10    1.10
       8       2       0       0  173.00   42.90    1.00    1.10
       8       6       0       0  220.00   42.90    1.00    1.10
       8       8       1       0  231.00   42.90    1.20    1.10
       8       2       1       0  170.00   42.90    2.07    1.10
       8       8       0       1  212.00   42.90    1.46    1.10
       8       9       0       0  279.00   42.90    1.00    1.10
       8       9       1       0  200.00   42.90    2.07    1.10
       8       7       0       1  255.00   42.90    1.10    1.10
       8      10       0       0  288.00   42.90    1.00    1.10
       8       2       0       1  184.00   42.90    1.46    1.10
       8       2       1       0  239.00   42.90    1.20    1.10
       8       4       0       0  247.00   42.90    1.00    1.10
       8       7       0       0  231.00   42.90    1.10    1.10
       8       5       1       0  147.00   42.90    2.07    1.10
       8       9       1       1  302.00   42.90    1.20    1.10
       8      11       1       1  359.00   42.90    1.20    1.10
       8       1       0       0  105.00   42.90    1.46    1.10
       8       2       0       1  112.00   42.90    1.46    1.10
       8      10       1       0  251.00   42.90    1.20    1.10
       8       3       0       0  173.00   42.90    1.46    1.10
       8       7       0       1  212.00   42.90    1.46    1.10
       8      14       1       1  288.00   42.90    1.20    1.10
       8      13       1       0  279.00   42.90    1.20    1.10
       8       7       0       0  188.00   42.90    1.46    1.10
       8       5       0       0  235.00   42.90    1.00    1.10
       8       2       0       0  173.00   42.90    1.00    1.10
       8       4       1       1  184.00   42.90    2.07    1.10
       8       6       1       0  224.00   42.90    1.20    1.10
       8      11       1       0  297.00   42.90    1.20    1.10
       8       1       1       1  192.00   42.90    2.07    1.10
       8       6       1       0  105.00   42.90    2.07    1.10
       8      12       0       1  336.00   42.90    1.10    1.10
       8       4       0       1  192.00   42.90    1.46    1.10
       8       6       0       0  239.00   42.90    1.00    1.10
       8       8       0       0  216.00   42.90    1.00    1.10
       8       5       0       1  212.00   42.90    1.46    1.10
       8       6       1       0  251.00   42.90    1.20    1.10
       8       5       1       0  200.00   42.90    2.07    1.10
       8       2       0       0  188.00   42.90    1.46    1.10
       8       4       1       1  188.00   42.90    2.07    1.10
       8       9       1       0  275.00   42.90    1.20    1.10
       8       9       1       1  271.00   42.90    1.20    1.10
       8       8       0       0  208.00   42.90    1.46    1.10
       8       8       0       1  200.00   42.90    1.46    1.10
       8       2       1       1  170.00   42.90    2.07    1.10
       8      11       0       1  302.00   42.90    1.10    1.10
       8       4       0       0  173.00   42.90    1.46    1.10
       8       5       0       1  136.00   42.90    1.46    1.10
       8       9       1       1  263.00   42.90    1.20    1.10
       9       5       1       0  141.00    5.10    1.20    1.10
       9       5       0       1  119.00    5.10    1.10    1.10
       9       8       0       0  312.00    5.10    1.10    1.10
       9       6       1       0  224.00    5.10    1.20    1.10
       9      12       1       1  279.00    5.10    1.20    1.10
       9      13       1       0  368.00    5.10    1.20    1.10
       9       5       0       1  141.00    5.10    1.10    1.10
       9      11       1       0  329.00    5.10    1.20    1.10
       9       7       0       0  204.00    5.10    1.00    1.10
       9      12       0       0  307.00    5.10    1.10    1.10
       9       9       0       0  231.00    5.10    1.10    1.10
       9      11       0       0  350.00    5.10    1.00    1.10
       9      11       0       1  359.00    5.10    1.10    1.10
       9       9       1       0  263.00    5.10    1.20    1.10
       9      14       1       0  302.00    5.10    1.20    1.10
       9       2       0       1  157.00    5.10    1.10    1.10
       9      10       0       1  271.00    5.10    1.10    1.10
       9      11       1       0  292.00    5.10    1.20    1.10
       9      10       1       0  329.00    5.10    1.20    1.10
       9       6       0       1  119.00    5.10    1.10    1.10
       9       8       1       0  255.00    5.10    1.20    1.10
       9      13       0       1  297.00    5.10    1.10    1.10
       9      11       1       1  329.00    5.10    1.20    1.10
       9       9       1       0  302.00    5.10    1.20    1.10
       9       9       1       1  302.00    5.10    1.20    1.10
       9      11       0       1  317.00    5.10    1.10    1.10
       9      14       1       0  307.00    5.10    1.20    1.10
       9      12       0       0  359.00    5.10    1.00    1.10
       9       5       1       1  275.00    5.10    1.20    1.10
       9      12       1       0  263.00    5.10    1.20    1.10
       9      15       1       0  343.00    5.10    1.20    1.10
       9       7       0       0  275.00    5.10    1.00    1.10
       9      15       0       1  323.00    5.10    1.10    1.10
       9      12       0       1  317.00    5.10    1.10    1.10
       9       9       1       0  247.00    5.10    1.20    1.10
       9      13       1       0  275.00    5.10    1.20    1.10
       9      10       1       1  329.00    5.10    1.20    1.10
       9      13       0       1  359.00    5.10    1.10    1.10
       9       8       1       0  208.00    5.10    1.20    1.10
       9       7       0       0  192.00    5.10    1.10    1.10
       9       5       1       0  136.00    5.10    1.20    1.10
       9       9       1       0  271.00    5.10    1.20    1.10
       9       6       1       1  231.00    5.10    1.20    1.10
       9      15       0       1  350.00    5.10    1.10    1.10
       9      10       0       0  343.00    5.10    1.00    1.10
       9       5       0       1  243.00    5.10    1.10    1.10
       9      12       0       0  317.00    5.10    1.00    1.10
       9      15       1       1  368.00    5.10    1.20    1.10
       9      11       0       0  271.00    5.10    1.00    1.10
       9      11       0       1  323.00    5.10    1.10    1.10
       9      11       1       0  302.00    5.10    1.20    1.10
       9       8       1       1  220.00    5.10    1.20    1.10
       9       7       0       0  200.00    5.10    1.00    1.10
       9       8       1       1  283.00    5.10    1.20    1.10
       9      11       0       1  271.00    5.10    1.10    1.10
       9      11       0       0  350.00    5.10    1.00    1.10
       9      14       1       0  368.00    5.10    1.20    1.10
       9      11       1       0  283.00    5.10    1.20    1.10
       9      10       0       0  307.00    5.10    1.00    1.10
       9       9       1       1  259.00    5.10    1.20    1.10
       9      10       0       1  323.00    5.10    1.10    1.10
       9      11       1       1  192.00    5.10    1.20    1.10
       9       7       1       0  263.00    5.10    1.20    1.10
       9       7       0       0  279.00    5.10    1.00    1.10
       9      11       0       1  259.00    5.10    1.10    1.10
       9       9       0       0  208.00    5.10    1.10    1.10
       9      12       1       0  307.00    5.10    1.20    1.10
       9       9       1       1  251.00    5.10    1.20    1.10
       9      10       0       0  263.00    5.10    1.10    1.10
       9       3       1       0  216.00    5.10    1.20    1.10
       9      14       0       1  271.00    5.10    1.10    1.10
       9      10       1       0  359.00    5.10    1.20    1.10
       9      12       1       0  255.00    5.10    1.20    1.10
       9      11       1       1  336.00    5.10    1.20    1.10
       9      12       0       1  204.00    5.10    1.10    1.10
       9       6       1       0  275.00    5.10    1.20    1.10
       9      13       0       0  228.00    5.10    1.00    1.10
       9      10       0       1  292.00    5.10    1.10    1.10
       9       3       0       0  192.00    5.10    1.10    1.10
       9      10       0       1  359.00    5.10    1.10    1.10
      10      13       0       0  323.00    4.10    1.00    1.10
      10       8       0       0  292.00    4.10    1.00    1.10
      10      16       0       0  343.00    4.10    1.46    1.10
      10      13       1       0  350.00    4.10    2.07    1.10
      10       6       0       1  224.00    4.10    1.10    1.10
      10      12       0       1  302.00    4.10    1.10    1.10
      10      11       1       1  317.00    4.10    2.07    1.10
      10      10       1       0  317.00    4.10    2.07    1.10
      10       9       1       1  302.00    4.10    1.20    1.10
      10       8       0       1  302.00    4.10    1.10    1.10
      10      14       1       0  336.00    4.10    2.07    1.10
      10      14       1       0  368.00    4.10    2.07    1.10
      10      15       1       1  378.00    4.10    2.07    1.10
      10       9       1       0  283.00    4.10    1.20    1.10
      10       8       0       0  292.00    4.10    1.00    1.10
      10      10       0       0  231.00    4.10    1.00    1.10
      10       7       1       1  267.00    4.10    1.20    1.10
      10       7       0       0  343.00    4.10    1.46    1.10
      10      15       1       1  378.00    4.10    2.07    1.10
      10      13       1       0  302.00    4.10    1.20    1.10
      10      12       1       0  323.00    4.10    2.07    1.10
      10       3       0       0  251.00    4.10    1.00    1.10
      10      11       0       1  267.00    4.10    1.10    1.10
      10      14       0       0  394.00    4.10    1.00    1.10
      10       7       1       0  323.00    4.10    2.07    1.10
      10      15       1       1  359.00    4.10    2.07    1.10
      10      13       0       0  312.00    4.10    1.00    1.10
      10      11       1       1  336.00    4.10    2.07    1.10
      10      10       1       0  279.00    4.10    1.20    1.10
      10      12       1       0  307.00    4.10    1.20    1.10
      10       7       0       1  175.00    4.10    1.10    1.10
      10      10       0       1  336.00    4.10    1.46    1.10
      10      11       0       1  267.00    4.10    1.10    1.10
      10       7       0       0  196.00    4.10    1.00    1.10
      10      12       1       0  323.00    4.10    2.07    1.10
      10      16       0       0  378.00    4.10    1.00    1.10
      10      14       0       0  336.00    4.10    1.00    1.10
      10      10       1       0  307.00    4.10    1.20    1.10
      10      10       1       0  307.00    4.10    1.20    1.10
      10      13       1       1  279.00    4.10    1.20    1.10
      10      11       0       0  312.00    4.10    1.46    1.10
      10      11       1       1  312.00    4.10    2.07    1.10
      10       3       1       0  243.00    4.10    1.20    1.10
      10      10       1       0  275.00    4.10    1.20    1.10
      10       6       1       0  243.00    4.10    1.20    1.10
      10       0       0       0  173.00    4.10    1.00    1.10
      10       3       0       0  188.00    4.10    1.00    1.10
      10      13       0       1  283.00    4.10    1.10    1.10
      10       4       0       1  251.00    4.10    1.10    1.10
      10      10       1       0  255.00    4.10    1.20    1.10
