143 710 0
143 660 0
143 679 0
143 685 0
143 636 0
143 642 1
143 706 0
143 742 0
143 623 1
143 756 0
143 659 0
143 706 0
143 698 1
143 686 0
143 677 0
143 619 0
143 638 1
143 680 0
143 698 0
143 710 0
143 695 0
143 658 0
143 632 1
143 674 0
143 654 0
143 658 0
143 710 0
143 682 0
143 679 1
143 648 0
143 677 1
143 704 1
143 628 1
143 648 1
143 651 0
143 659 1
143 625 1
145 596 1
145 659 1
145 604 0
145 651 1
145 660 0
145 652 0
145 670 1
145 685 0
145 604 0
145 642 0
145 683 1
145 636 1
145 647 1
145 688 0
145 674 0
145 691 0
145 655 0
145 612 1
145 633 0
145 742 1
145 638 1
145 611 1
145 666 0
145 664 1
145 683 1
145 658 0
145 717 1
145 680 0
145 722 0
145 651 1
145 633 1
145 667 1
145 659 0
145 625 0
145 646 1
150 620 1
150 690 0
150 651 0
150 669 1
150 777 0
150 693 0
150 674 1
150 738 0
150 715 0
150 715 0
150 728 0
150 640 0
150 643 1
150 652 0
150 636 0
150 734 0
150 648 1
150 670 0
150 720 0
150 680 0
150 629 0
150 696 1
150 698 0
150 708 0
150 712 0
150 682 1
150 643 0
150 728 0
150 640 0
151 604 1
151 702 0
151 700 0
151 756 0
151 640 0
151 623 0
151 679 0
151 635 1
151 710 0
151 633 0
151 623 1
151 677 0
151 669 0
151 642 1
151 609 0
151 632 0
151 646 0
151 746 0
151 731 0
153 700 0
153 702 0
153 605 1
153 722 0
153 700 0
153 722 0
153 742 0
153 691 0
153 746 0
153 761 0
153 731 0
153 693 0
153 674 0
153 690 0
153 787 0
153 623 0
153 679 0
153 691 0
153 738 0
153 717 0
153 761 0
153 664 0
153 629 0
153 720 0
153 654 0
153 628 0
153 667 0
153 706 0
153 746 0
153 662 0
153 685 0
153 673 0
153 670 0
153 706 0
153 826 0
153 725 0
153 671 0
153 768 0
153 676 0
153 670 0
153 676 0
153 706 0
153 633 1
153 728 0
153 731 0
153 616 0
153 677 0
153 728 0
153 683 0
153 738 0
153 706 0
153 680 0
155 664 0
155 617 0
155 708 1
155 671 0
155 632 0
155 712 0
155 652 0
155 693 0
155 652 0
155 625 0
155 673 0
155 598 1
155 670 0
155 695 0
155 680 0
155 616 0
155 742 0
155 693 0
155 651 0
155 691 0
155 655 0
155 682 0
155 725 0
155 756 0
155 704 0
155 598 0
155 742 1
155 722 0
155 626 0
155 659 0
155 662 0
155 690 0
155 623 0
155 728 0
155 717 0
155 787 0
155 690 0
155 620 0
155 625 0
155 700 0
155 628 0
155 717 0
155 658 0
155 712 0
155 677 0
155 679 0
155 643 0
155 722 0
155 616 0
155 626 0
155 633 0
155 715 0
155 704 0
155 629 0
155 671 0
155 664 0
155 666 0
155 700 0
155 658 0
155 620 0
155 690 0
200 644 1
200 715 1
200 666 1
200 602 0
200 612 1
200 604 0
200 631 0
200 671 1
200 673 1
200 650 1
200 616 0
200 633 1
200 625 1
200 660 1
200 620 1
200 594 1
200 654 1
200 635 0
200 620 1
200 604 1
200 616 1
200 614 0
200 622 1
200 617 1
200 632 0
200 605 0
200 655 1
200 647 1
200 651 1
200 604 1
200 643 0
200 619 1
200 659 0
200 632 1
200 632 1
200 664 0
200 644 1
200 642 1
203 625 0
203 622 0
203 611 1
203 604 1
203 654 0
203 616 1
203 670 0
203 628 0
203 611 0
203 695 0
203 693 1
203 652 0
203 725 0
203 638 0
203 706 0
203 669 0
203 625 0
203 652 0
203 676 0
203 691 0
203 596 1
203 616 0
203 658 0
203 623 0
203 647 1
203 617 1
203 686 0
203 628 0
203 651 0
203 676 0
203 646 0
203 683 0
203 676 1
203 738 0
203 655 0
203 602 1
203 625 0
203 664 0
203 631 1
203 688 0
203 720 0
203 698 0
203 654 0
203 720 0
203 638 0
203 658 0
203 693 1
203 600 0
203 651 0
203 650 0
203 629 0
203 636 0
203 626 1
203 698 0
203 768 0
203 720 1
203 667 0
203 712 0
206 602 1
206 654 0
206 628 1
206 598 1
206 685 0
206 635 1
206 702 1
206 651 0
206 655 0
206 628 1
206 635 1
206 652 0
206 706 1
206 725 0
206 704 0
206 656 0
206 609 1
206 602 1
206 628 0
206 622 0
206 639 0
206 698 0
206 642 0
206 631 0
206 690 1
206 647 0
206 623 1
206 639 0
206 652 1
206 609 1
206 616 0
206 642 0
206 647 1
206 636 1
206 658 0
206 612 1
206 639 1
206 731 1
206 623 0
206 683 1
206 631 1
206 688 1
206 700 0
206 642 0
207 643 1
207 666 0
207 646 0
207 738 0
207 644 0
207 622 0
208 651 1
208 612 1
208 695 1
208 656 1
208 616 1
208 617 0
208 628 0
208 614 1
208 658 1
208 663 0
208 654 0
208 619 1
208 650 1
208 656 0
208 647 0
208 631 1
208 652 1
208 669 1
208 628 0
208 602 0
208 632 1
208 616 1
208 632 1
208 677 0
208 652 0
208 698 0
208 640 0
208 658 0
208 628 0
208 708 1
208 660 1
208 632 0
208 663 0
208 686 0
208 626 0
208 673 0
208 636 0
208 604 0
208 632 1
208 635 1
208 666 0
208 666 1
208 682 0
208 673 0
208 666 1
208 594 1
208 679 0
208 607 0
208 658 1
208 670 0
208 722 0
208 664 0
208 617 1
208 631 1
208 712 0
208 664 0
208 673 0
209 625 0
209 720 1
209 643 1
209 698 0
209 644 0
209 725 1
209 662 1
209 720 1
209 664 0
209 750 0
209 654 0
209 700 0
209 676 0
209 738 1
209 673 0
209 633 1
209 673 0
209 644 0
209 696 0
210 636 0
210 640 1
210 660 0
210 654 1
210 683 0
210 629 1
210 680 0
210 683 0
210 686 0
210 647 0
210 656 0
210 643 1
210 614 1
210 632 0
210 633 0
210 706 0
210 674 0
210 639 1
210 604 0
210 664 0
210 646 1
210 708 0
210 633 1
210 650 1
210 614 1
210 652 0
210 706 1
210 644 0
210 655 0
210 658 0
210 598 0
210 679 0
210 640 0
210 617 0
210 656 0
210 702 0
210 619 0
210 598 1
210 598 1
210 702 0
210 708 0
210 629 0
210 614 0
210 639 0
210 625 1
210 633 1
210 636 0
210 633 1
210 625 0
210 612 0
210 629 1
210 625 1
210 654 1
210 683 0
210 706 0
211 646 0
211 631 1
211 644 0
211 633 1
211 628 0
211 605 1
211 629 0
211 643 1
211 605 1
211 669 1
211 622 1
211 616 0
211 669 0
211 633 0
211 638 1
211 682 1
211 647 1
211 617 0
211 642 0
211 670 0
211 671 0
211 654 0
211 600 1
211 654 0
211 636 0
211 664 0
211 666 1
211 639 0
211 591 1
211 650 1
211 600 1
211 669 0
211 622 0
211 636 0
211 676 1
211 679 0
211 636 1
211 631 0
211 605 1
211 638 0
211 607 1
211 600 0
211 605 1
211 647 0
211 616 1
212 688 1
212 635 1
212 604 1
212 642 1
212 643 0
212 647 0
212 708 0
212 658 0
212 631 0
212 677 1
212 666 1
212 660 1
212 667 1
212 619 1
212 612 1
212 605 0
212 725 0
212 629 0
212 682 1
212 695 0
212 706 0
212 647 0
212 632 1
212 696 1
212 695 0
212 673 0
212 700 0
212 731 0
212 702 0
212 693 0
212 710 0
212 652 0
212 639 1
212 671 0
212 677 0
212 720 1
212 656 0
212 669 0
212 696 0
212 695 1
212 676 1
212 623 1
212 632 0
212 625 0
212 656 0
212 750 1
212 706 0
212 688 0
212 636 0
212 662 1
212 731 0
212 598 0
212 680 0
212 717 0
212 664 0
212 742 1
212 625 1
212 698 0
212 652 0
212 691 0
212 686 0
212 662 0
212 685 0
212 676 0
212 734 0
212 643 0
212 704 0
212 704 0
212 683 0
212 650 1
212 696 0
212 677 0
212 696 0
212 688 0
212 666 0
212 669 0
212 633 0
212 664 1
212 651 1
212 656 0
212 722 1
212 626 1
212 666 0
212 720 0
212 731 0
212 700 1
212 664 1
212 669 0
212 680 0
212 626 1
212 666 1
212 698 0
212 633 1
212 626 0
212 638 1
212 710 0
212 696 0
212 628 0
212 658 0
212 761 0
212 652 1
212 619 1
212 712 0
212 676 0
212 655 0
212 683 0
212 663 1
212 669 0
212 656 0
212 693 1
212 622 1
212 702 0
212 640 0
212 640 0
212 734 0
212 609 1
212 698 0
212 787 0
212 656 0
212 652 1
212 686 0
212 636 0
212 677 0
215 642 0
215 677 0
215 728 0
215 734 0
215 598 0
215 644 0
215 611 0
215 594 1
215 635 0
215 679 0
215 715 0
215 658 0
215 731 0
215 619 0
215 594 0
215 656 0
215 750 0
215 698 0
215 631 1
215 717 0
215 598 1
215 712 0
215 777 0
215 667 0
215 685 1
215 683 0
215 680 0
215 738 0
215 704 0
215 720 0
215 625 1
215 710 0
215 715 0
215 725 0
215 643 1
215 658 1
215 638 0
215 642 0
215 651 0
215 712 1
215 722 0
215 750 0
215 742 0
215 647 1
215 690 1
215 638 0
215 708 0
215 756 1
220 647 0
220 674 1
220 617 1
220 686 0
220 659 0
220 671 1
220 632 0
220 646 1
220 654 0
220 680 0
220 717 0
220 623 0
220 663 0
221 656 0
221 690 0
221 654 0
221 632 0
221 656 1
221 607 0
221 700 1
221 648 1
221 625 0
221 682 0
221 690 0
221 688 0
221 696 0
221 654 1
221 638 1
221 738 0
221 662 1
221 662 0
221 667 0
221 680 0
221 639 0
221 683 0
221 651 0
223 609 0
223 629 0
223 656 0
223 717 1
223 612 0
223 688 0
223 717 1
223 643 0
223 698 0
223 702 0
223 712 0
223 715 1
223 734 0
223 646 0
223 635 1
225 648 0
225 696 0
225 635 0
225 677 0
225 659 1
225 725 1
225 742 0
225 646 0
225 660 1
225 688 0
225 655 0
225 702 0
225 712 0
225 695 0
225 671 1
225 686 1
225 629 1
225 651 0
225 680 0
225 693 0
225 671 0
225 715 0
225 715 1
225 683 0
225 651 0
225 710 0
225 642 0
225 700 0
225 702 1
225 695 0
225 710 0
225 651 0
225 688 1
225 722 0
225 750 0
225 691 0
225 685 0
225 706 0
225 679 0
225 633 0
226 674 1
226 663 0
226 609 1
226 682 1
226 600 0
226 652 1
226 670 0
226 635 0
226 642 0
226 655 0
226 623 1
227 620 0
227 623 0
227 631 0
227 602 1
227 666 0
227 654 0
227 702 0
227 731 0
227 690 0
227 612 1
227 664 0
227 683 0
227 685 1
227 594 0
227 682 0
227 738 0
227 702 0
227 643 0
227 720 0
227 746 1
227 676 0
227 662 1
227 667 0
227 706 0
227 802 0
227 728 0
227 648 0
227 696 0
227 671 0
227 654 0
227 644 1
227 638 0
227 629 0
227 622 0
227 715 1
227 646 1
227 742 0
227 738 0
227 715 0
227 614 1
227 690 1
227 646 0
227 738 0
227 677 0
227 676 1
227 666 0
227 609 1
227 693 0
227 671 0
227 693 0
227 717 0
227 710 0
227 685 0
227 680 0
227 696 0
227 659 0
227 750 0
227 683 0
227 677 0
227 738 0
227 654 1
227 631 1
227 715 0
227 710 1
227 688 0
227 664 1
227 674 0
227 696 0
227 690 1
227 682 0
227 648 0
227 725 0
227 658 1
227 671 0
227 731 0
227 674 0
227 768 0
227 656 0
227 676 0
227 682 0
227 683 0
227 667 0
229 731 0
229 605 0
229 702 1
229 663 0
229 628 1
229 611 1
229 698 0
229 656 0
229 720 0
229 656 1
229 644 1
229 633 1
229 623 0
229 609 0
229 655 1
229 658 1
229 607 0
229 656 0
229 683 1
229 654 0
229 632 0
229 607 0
229 646 0
229 612 1
229 696 0
229 596 1
229 680 0
229 639 1
229 646 1
229 680 0
229 612 0
229 626 1
229 632 0
229 698 1
229 605 0
229 626 0
229 802 0
229 669 0
229 691 0
229 651 0
229 646 0
229 685 0
229 658 0
229 679 1
229 660 0
229 646 1
229 616 1
229 652 0
229 710 0
229 642 1
229 654 0
229 620 1
229 660 0
229 650 0
229 683 1
229 700 1
229 612 1
229 682 0
229 647 1
229 673 0
229 679 0
